timestamp,occupancy,hvac_kw,lighting_kw,plug_kw,total_kw,outdoor_temp_c,indoor_temp_c
2018-07-01 00:00:00,0.050333333333333334,8.742666666666668,0.052000000000000005,0.9493333333333334,9.744,,27.768888888888892
2018-07-01 00:15:00,0.045399999999999996,8.774666666666667,0.052000000000000005,0.8493333333333334,9.676,,27.743777777777776
2018-07-01 00:30:00,0.047599999999999996,8.773333333333333,0.06933333333333333,0.8766666666666667,9.719333333333335,,27.756111111111114
2018-07-01 00:45:00,0.06853333333333333,8.765333333333333,0.31333333333333335,1.0526666666666666,10.131333333333334,,27.76311111111111
2018-07-01 01:00:00,0.06266666666666668,8.792666666666666,0.164,1.0853333333333333,10.042,,27.766000000000002
2018-07-01 01:15:00,0.0518,8.825333333333333,0.10266666666666667,0.9293333333333333,9.857333333333333,,27.772222222222222
2018-07-01 01:30:00,0.05093333333333334,8.815333333333333,0.051333333333333335,0.9640000000000001,9.830666666666668,,27.772444444444442
2018-07-01 01:45:00,0.04766666666666666,8.844666666666665,0.052000000000000005,0.8986666666666667,9.795333333333334,,27.74088888888889
2018-07-01 02:00:00,0.056666666666666664,8.839333333333334,0.20333333333333334,0.9246666666666667,9.967333333333334,,27.766222222222222
2018-07-01 02:15:00,0.05073333333333333,8.842,0.05266666666666667,0.9553333333333334,9.85,,27.782111111111114
2018-07-01 02:30:00,0.050133333333333335,8.817333333333332,0.05266666666666667,0.946,9.816,,27.826666666666664
2018-07-01 02:45:00,0.047266666666666665,8.799333333333333,0.051333333333333335,0.888,9.738666666666667,,27.773555555555557
2018-07-01 03:00:00,0.05466666666666666,8.784666666666668,0.15600000000000003,0.9326666666666666,9.873333333333333,,27.71688888888889
2018-07-01 03:15:00,0.05433333333333333,8.804666666666666,0.10066666666666667,0.9826666666666666,9.888,,27.771
2018-07-01 03:30:00,0.058,8.803333333333335,0.05266666666666667,1.1026666666666667,9.958666666666666,,27.89766666666667
2018-07-01 03:45:00,0.057,8.799333333333333,0.05266666666666667,1.0799999999999998,9.932,,27.863166666666665
2018-07-01 04:00:00,0.04733333333333333,8.789333333333333,0.054000000000000006,0.8866666666666667,9.73,,27.852333333333334
2018-07-01 04:15:00,0.05593333333333333,8.789333333333333,0.20733333333333334,0.906,9.902666666666667,,27.95566666666667
2018-07-01 04:30:00,0.049933333333333337,8.781333333333333,0.052000000000000005,0.9420000000000001,9.775333333333332,,28.035000000000004
